"row_type","item_path","run_id","execution_status_missing_before","report_missing_before","figures_manifest_missing_before","execution_status_written","execution_status_backfilled_value","report_written","report_target_path","figures_manifest_written","figures_detected_count","has_run_manifest","has_error_log","script_path_from_manifest","classification","used_in_runs","usage_count","strategy_reason","completed_after"
"run","C:\Dev\matlab-functions\results\aging\runs\run_2026_03_22_001750_r_observable_export","run_2026_03_22_001750_r_observable_export","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\aging\runs\run_2026_03_22_001750_r_observable_export\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\aging\runs\run_legacy_baseline_tests","run_legacy_baseline_tests","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\aging\runs\run_legacy_baseline_tests\reports\report.md","YES","60","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs","run_legacy_debug_runs","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\aging\runs\run_legacy_debug_runs\reports\report.md","YES","869","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition","run_legacy_decomposition","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition\reports\report.md","YES","90","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition_stability","run_legacy_decomposition_stability","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\aging\runs\run_legacy_decomposition_stability\reports\report.md","YES","1","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\aging\runs\run_legacy_diagnostics_misc","run_legacy_diagnostics_misc","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\aging\runs\run_legacy_diagnostics_misc\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\aging\runs\run_legacy_separability","run_legacy_separability","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\aging\runs\run_legacy_separability\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\aging\runs\run_legacy_svd_pca","run_legacy_svd_pca","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\aging\runs\run_legacy_svd_pca\reports\report.md","YES","10","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\aging\runs\run_TRI_collapse_diagnostics","run_TRI_collapse_diagnostics","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\aging\runs\run_TRI_collapse_diagnostics\reports\report.md","YES","15","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_analysis\runs\run_legacy_cross_analysis","run_legacy_cross_analysis","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_analysis\runs\run_legacy_cross_analysis\reports\report.md","YES","38","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205157_relaxation_switching_knee_comparison","run_2026_03_10_205157_relaxation_switching_knee_comparison","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205157_relaxation_switching_knee_comparison\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205502_relaxation_switching_knee_comparison","run_2026_03_10_205502_relaxation_switching_knee_comparison","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205502_relaxation_switching_knee_comparison\report.md","YES","15","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205656_relaxation_switching_knee_comparison","run_2026_03_10_205656_relaxation_switching_knee_comparison","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_205656_relaxation_switching_knee_comparison\reports\report.md","YES","18","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_220218_ridge_relaxation_comparison","run_2026_03_10_220218_ridge_relaxation_comparison","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_220218_ridge_relaxation_comparison\reports\report.md","YES","15","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_225732_ridge_crossover_vs_relaxation","run_2026_03_10_225732_ridge_crossover_vs_relaxation","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_225732_ridge_crossover_vs_relaxation\reports\report.md","YES","15","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_233449_simple_switching_vs_relaxation_search","run_2026_03_10_233449_simple_switching_vs_relaxation_search","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_10_233449_simple_switching_vs_relaxation_search\reports\report.md","YES","15","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_025420_relaxation_switching_motion_test","run_2026_03_11_025420_relaxation_switching_motion_test","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_025420_relaxation_switching_motion_test\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_084425_relaxation_switching_motion_test","run_2026_03_11_084425_relaxation_switching_motion_test","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_084425_relaxation_switching_motion_test\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_092014_barrier_landscape_reconstruction","run_2026_03_11_092014_barrier_landscape_reconstruction","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_092014_barrier_landscape_reconstruction\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_092333_barrier_landscape_reconstruction","run_2026_03_11_092333_barrier_landscape_reconstruction","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_092333_barrier_landscape_reconstruction\report.md","YES","15","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_093235_barrier_landscape_reconstruction","run_2026_03_11_093235_barrier_landscape_reconstruction","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_093235_barrier_landscape_reconstruction\report.md","YES","15","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_093251_switching_barrier_projection","run_2026_03_11_093251_switching_barrier_projection","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_093251_switching_barrier_projection\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_094519_switching_barrier_projection","run_2026_03_11_094519_switching_barrier_projection","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_094519_switching_barrier_projection\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_095852_barrier_landscape_reconstruction","run_2026_03_11_095852_barrier_landscape_reconstruction","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_095852_barrier_landscape_reconstruction\report.md","YES","15","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_100042_unified_barrier_mechanism","run_2026_03_11_100042_unified_barrier_mechanism","YES","YES","YES","YES","UNKNOWN","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_100042_unified_barrier_mechanism\reports\report.md","YES","4","NO","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_100529_unified_barrier_mechanism","run_2026_03_11_100529_unified_barrier_mechanism","YES","YES","YES","YES","UNKNOWN","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_100529_unified_barrier_mechanism\reports\report.md","YES","4","NO","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_100634_switching_barrier_projection","run_2026_03_11_100634_switching_barrier_projection","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_100634_switching_barrier_projection\reports\report.md","YES","4","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_100941_switching_barrier_projection","run_2026_03_11_100941_switching_barrier_projection","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_100941_switching_barrier_projection\reports\report.md","YES","4","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_101123_switching_barrier_projection","run_2026_03_11_101123_switching_barrier_projection","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_101123_switching_barrier_projection\reports\report.md","YES","4","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_102520_barrier_landscape_reconstruction","run_2026_03_11_102520_barrier_landscape_reconstruction","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_102520_barrier_landscape_reconstruction\reports\report.md","YES","5","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_111154_barrier_landscape_interpretation_review","run_2026_03_11_111154_barrier_landscape_interpretation_review","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_111154_barrier_landscape_interpretation_review\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_111513_barrier_landscape_interpretation_review","run_2026_03_11_111513_barrier_landscape_interpretation_review","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_111513_barrier_landscape_interpretation_review\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_111757_barrier_landscape_interpretation_review","run_2026_03_11_111757_barrier_landscape_interpretation_review","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_111757_barrier_landscape_interpretation_review\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_203011_existing_results_state_map","run_2026_03_11_203011_existing_results_state_map","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_203011_existing_results_state_map\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_203011_existing_results_state_map+","run_2026_03_11_203011_existing_results_state_map+","YES","YES","YES","YES","UNKNOWN","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_203011_existing_results_state_map+\reports\report.md","YES","0","NO","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_213115_parallel_analysis_coordination","run_2026_03_11_213115_parallel_analysis_coordination","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_213115_parallel_analysis_coordination\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_213115_parallel_analysis_coordination+","run_2026_03_11_213115_parallel_analysis_coordination+","YES","YES","YES","YES","UNKNOWN","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_213115_parallel_analysis_coordination+\reports\report.md","YES","0","NO","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_215040_relaxation_aging_canonical_comparison","run_2026_03_11_215040_relaxation_aging_canonical_comparison","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_215040_relaxation_aging_canonical_comparison\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_215444_switching_collapse_kernel_analysis","run_2026_03_11_215444_switching_collapse_kernel_analysis","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_215444_switching_collapse_kernel_analysis\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_215525_relaxation_aging_canonical_comparison","run_2026_03_11_215525_relaxation_aging_canonical_comparison","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_215525_relaxation_aging_canonical_comparison\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_215533_switching_collapse_kernel_analysis","run_2026_03_11_215533_switching_collapse_kernel_analysis","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_215533_switching_collapse_kernel_analysis\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_215958_relaxation_aging_canonical_comparison","run_2026_03_11_215958_relaxation_aging_canonical_comparison","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_215958_relaxation_aging_canonical_comparison\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220110_unified_crossover_map","run_2026_03_11_220110_unified_crossover_map","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220110_unified_crossover_map\report.md","YES","6","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220436_switching_collapse_kernel_analysis","run_2026_03_11_220436_switching_collapse_kernel_analysis","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220436_switching_collapse_kernel_analysis\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220453_relaxation_tau_time_window_test","run_2026_03_11_220453_relaxation_tau_time_window_test","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220453_relaxation_tau_time_window_test\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220607_switching_collapse_kernel_analysis","run_2026_03_11_220607_switching_collapse_kernel_analysis","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220607_switching_collapse_kernel_analysis\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220719_switching_collapse_kernel_analysis","run_2026_03_11_220719_switching_collapse_kernel_analysis","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220719_switching_collapse_kernel_analysis\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220838_switching_collapse_kernel_analysis","run_2026_03_11_220838_switching_collapse_kernel_analysis","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220838_switching_collapse_kernel_analysis\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220904_relaxation_aging_canonical_comparison","run_2026_03_11_220904_relaxation_aging_canonical_comparison","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\cross_experiment\runs\run_2026_03_11_220904_relaxation_aging_canonical_comparison\report.md","YES","0","YES","NO","","","","","","YES"
